,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
849,Census Tract 2766.07,0.4142,87273.0,1051000.0,06,037,276607,Census Tract 2766.07,1.0,4.0,5.0,30.0,2165.120580453481,0.38213148389460017,18.131518865439737,0.5121762659451101,0.40974101275608815,0.03015075376884422,0.12794742945496715,0.875875238701464
850,Census Tract 2766.08,0.4661,98000.0,526400.0,06,037,276608,Census Tract 2766.08,0.0,4.0,10.0,22.0,4163.582362816169,0.3964950398848374,20.87717803417361,0.52026082906381,0.32091290172333486,0.04331625523986959,0.08592233009708738,0.9854824935952178
851,Census Tract 2770,0.4389,140985.0,1330200.0,06,037,277000,Census Tract 2770,1.0,14.0,12.0,17.0,9614.31925495996,0.41416138764411664,29.163328770368043,0.45547392940333276,0.13886400286686973,0.02562264827091919,0.01953055008063071,0.934612031386225
852,Census Tract 2771,0.3169,154063.0,907200.0,06,037,277100,Census Tract 2771,0.0,12.0,20.0,22.0,522.5606474902621,0.3913742135981202,8.160875823405778,0.41467254408060455,0.1130352644836272,0.023614609571788413,0.025818639798488665,0.9456140350877194
853,Census Tract 2772,0.4705,50109.0,447300.0,06,037,277200,Census Tract 2772,6.0,28.0,20.0,67.0,257.63606895666015,0.429175435714611,7.7945291432328805,0.2856407617086979,0.3139475038600103,0.041173443129181676,0.1574884199691199,0.827054794520548
855,Census Tract 2780.01,0.4342,111274.0,901100.0,06,037,278001,Census Tract 2780.01,0.0,32.0,57.0,37.0,2393.5063823210744,0.45273852185656605,12.495976779776553,0.4127459366980325,0.17365269461077845,0.0025662959794696323,0.07442258340461934,0.8643926788685524
856,Census Tract 2911.10,0.4355,62222.0,490500.0,06,037,291110,Census Tract 2911.10,0.0,6.0,0.0,4.0,10433.084906643431,0.5606738856586725,0.0,0.06864988558352403,0.2231121281464531,0.042562929061784896,0.1714880814626244,0.9433691756272401
857,Census Tract 2911.20,0.3981,68333.0,475800.0,06,037,291120,Census Tract 2911.20,0.0,8.0,6.0,1.0,6217.508457751185,0.6308312395873124,3.6223555750514103,0.07456828885400314,0.3194662480376766,0.05612244897959184,0.2150706436420722,0.9720176730486009
858,Census Tract 2911.30,0.3693,73242.0,455900.0,06,037,291130,Census Tract 2911.30,0.0,20.0,9.0,1.0,4037.747415492777,0.5694078523080711,5.941387211938848,0.1471949103528051,0.27559282822440717,0.03759398496240601,0.11467756054858477,0.9360687022900763
859,Census Tract 2912.10,0.4351,48277.0,504800.0,06,037,291210,Census Tract 2912.10,0.0,12.0,0.0,3.0,2457.5019187133157,0.5199531127337642,4.091969912843266,0.1471725916375023,0.2545588506170566,0.04089150856511328,0.13984851283946056,0.966189111747851
860,Census Tract 2912.20,0.5225,60948.0,619000.0,06,037,291220,Census Tract 2912.20,0.0,8.0,1.0,1.0,3574.4953884025194,0.5304767326990544,3.3073461496944825,0.15908432338452622,0.21472037090698348,0.03158504781222834,0.18400463633729353,0.9857651245551602
861,Census Tract 2913,0.408,88690.0,594900.0,06,037,291300,Census Tract 2913,0.0,8.0,13.0,7.0,8266.282385059976,0.3943141071611515,2.148682403353788,0.2622798887859129,0.19864071671300587,0.019153537225826384,0.02816465490560198,0.9787595581988106
862,Census Tract 2920.02,0.3478,110040.0,618000.0,06,037,292002,Census Tract 2920.02,0.0,6.0,1.0,4.0,795.2546889784834,0.4776036706423761,13.771477951997253,0.24845679012345678,0.21296296296296297,0.025205761316872428,0.09953584321815369,0.9689213893967094
863,Census Tract 2932.03,0.3312,66615.0,525400.0,06,037,293203,Census Tract 2932.03,0.0,0.0,20.0,2.0,4404.431157939084,0.5191451589593892,6.2534521842073865,0.1569863923000332,0.24792565549286424,0.04845668768669101,0.08701517706576728,0.823960880195599
864,Census Tract 2932.04,0.3928,72554.0,580100.0,06,037,293204,Census Tract 2932.04,0.0,0.0,0.0,8.0,31705.18505971034,0.6016828712061769,6.690701162197127,0.1563380281690141,0.1119718309859155,0.03591549295774648,0.16220657276995304,0.9754098360655737
865,Census Tract 2932.05,0.5012,44369.0,469400.0,06,037,293205,Census Tract 2932.05,0.0,0.0,6.0,5.0,10920.429822666083,0.5947806992681522,8.088010860696798,0.1440329218106996,0.36743092298647856,0.03527336860670194,0.19341441708691784,0.9077231695085256
866,Census Tract 2932.06,0.4232,59766.0,462100.0,06,037,293206,Census Tract 2932.06,0.0,0.0,2.0,0.0,6589.100411864192,0.6707021826050773,0.0,0.11285814116002796,0.23095737246680642,0.03948287910552061,0.20926122304701308,0.8961038961038961
867,Census Tract 2933.01,0.398,87390.0,580500.0,06,037,293301,Census Tract 2933.01,0.0,0.0,4.0,1.0,3939.1768480121395,0.39757238278093066,7.469424944008707,0.344742413549753,0.1926605504587156,0.009174311926605505,0.07585470085470085,0.9458375125376128
868,Census Tract 1412.02,0.505,90474.0,928700.0,06,037,141202,Census Tract 1412.02,0.0,0.0,4.0,11.0,4241.342445873286,0.4339620743240459,25.666818667259903,0.566811062979007,0.20226591136287905,0.0396534488503832,0.10629790069976675,0.9375402446877013
869,Census Tract 1413.03,0.4315,72399.0,556300.0,06,037,141303,Census Tract 1413.03,0.0,2.0,5.0,4.0,5233.971089416527,0.41882517694168625,21.328329281599167,0.530267753201397,0.3509895227008149,0.041036088474970894,0.12940833576216845,0.9573407202216067
870,Census Tract 1413.04,0.5829,101455.0,1098000.0,06,037,141304,Census Tract 1413.04,0.0,8.0,61.0,19.0,2275.4366558897264,0.45314845572454976,14.160685995859634,0.5434850863422293,0.32684458398744115,0.054317111459968606,0.10078492935635792,0.9444115907746895
871,Census Tract 1413.05,0.4797,107629.0,923200.0,06,037,141305,Census Tract 1413.05,1.0,2.0,20.0,22.0,8182.767282458984,0.4571189469160654,14.32109848858624,0.6005372217958557,0.2444359171143515,0.04029163468917882,0.06331542594013814,0.9146919431279621
872,Census Tract 1413.06,0.5241,87188.0,1129900.0,06,037,141306,Census Tract 1413.06,0.0,0.0,11.0,15.0,2247.781065174176,0.4499589037478087,19.019679329628804,0.5179012345679013,0.3388888888888889,0.13148148148148148,0.02644836272040302,0.9273049645390071
873,Census Tract 1414,0.5352,102351.0,1177900.0,06,037,141400,Census Tract 1414,1.0,0.0,10.0,18.0,4124.018409018249,0.41859602608552127,15.173375746927052,0.4543421543048826,0.190831159150205,0.02180395080134178,0.041822955738934735,0.9451927542963307
874,Census Tract 1415,0.5059,195500.0,2000001.0,06,037,141500,Census Tract 1415,0.0,0.0,0.0,12.0,64929.478354670806,0.43196378606930774,23.766308836816748,0.472636815920398,0.12570480928689884,0.014593698175787729,0.026865671641791045,0.9222886421861657
875,Census Tract 1416,0.4715,169185.0,1360000.0,06,037,141600,Census Tract 1416,0.0,0.0,2.0,23.0,2813.1610104235483,0.4174000719438081,24.810072595189812,0.6260123868508813,0.1010004764173416,0.04097189137684612,0.04764173415912339,0.9012658227848102
876,Census Tract 1417,0.4166,250001.0,1559300.0,06,037,141700,Census Tract 1417,0.0,0.0,5.0,26.0,2278.8320765870885,0.4571146445924466,36.105461656583614,0.5888689407540395,0.13734290843806105,0.07540394973070018,0.0296229802513465,0.8771186440677966
877,Census Tract 1431.01,0.581,99875.0,736800.0,06,037,143101,Census Tract 1431.01,2.0,0.0,44.0,3.0,6392.966360478095,0.4431909976229164,61.00067048953414,0.5390549662487946,0.12921890067502412,0.05110896817743491,0.04926829268292683,0.9325938566552902
878,Census Tract 1431.02,0.4312,92800.0,745700.0,06,037,143102,Census Tract 1431.02,2.0,0.0,11.0,19.0,9080.701842125718,0.4253492150252551,23.400823143529614,0.48106591865357645,0.3076203833567087,0.06311360448807854,0.07059373539036932,0.9407894736842105
879,Census Tract 1432,0.4267,73362.0,793800.0,06,037,143200,Census Tract 1432,1.0,0.0,8.0,18.0,8332.764596898855,0.44239214301050694,35.11204714895969,0.44334635715927373,0.2608595725120662,0.0505630889450701,0.0744656400827396,0.9310193321616872
880,Census Tract 1433.01,0.4869,67396.0,736300.0,06,037,143301,Census Tract 1433.01,0.0,0.0,4.0,28.0,9416.328643503875,0.4305692022313561,35.90352184685425,0.44896820970440604,0.23452314556609036,0.019799219185722253,0.05103179029559397,0.9525810324129652
881,Census Tract 1433.02,0.4613,112955.0,1084500.0,06,037,143302,Census Tract 1433.02,0.0,0.0,7.0,20.0,2278.5069908398145,0.4311951472520454,30.173038163846527,0.5470360824742269,0.11179123711340207,0.04445876288659794,0.06604381443298969,0.9751301330248698
882,Census Tract 1434.01,0.3996,116859.0,851800.0,06,037,143401,Census Tract 1434.01,0.0,0.0,9.0,24.0,9271.78428861076,0.42188371574018235,37.23431633043143,0.4987504462691896,0.24866119243127455,0.04623348803998572,0.031060335594430562,0.9705760464152507
883,Census Tract 1434.02,0.5903,126875.0,947600.0,06,037,143402,Census Tract 1434.02,0.0,2.0,3.0,17.0,508.07489043815434,0.48688191493732463,36.08715644781486,0.3811454637607704,0.26305119107957425,0.007602635580334516,0.07095793208312215,0.9485981308411215
884,Census Tract 1435,0.4409,119816.0,1202500.0,06,037,143500,Census Tract 1435,1.0,4.0,28.0,30.0,4563.051941769094,0.4457710964227588,25.364002059145164,0.4436357180898278,0.14610331972306054,0.05663056985620451,0.08254926327001598,0.9320502749410841
885,Census Tract 1436.02,0.5446,100482.0,709900.0,06,037,143602,Census Tract 1436.02,0.0,0.0,22.0,32.0,24965.195978050142,0.42434918987029757,37.423047087646545,0.49601797018582805,0.12640392076781704,0.04839697774147437,0.11316648531011969,0.9240048250904704
886,Census Tract 1436.03,0.4175,85455.0,804200.0,06,037,143603,Census Tract 1436.03,1.0,0.0,9.0,29.0,6776.097093049381,0.4295741180374449,41.91733912165647,0.5577395577395577,0.26371826371826373,0.03931203931203931,0.06756756756756757,0.917900403768506
887,Census Tract 1436.05,0.4204,73750.0,833300.0,06,037,143605,Census Tract 1436.05,0.0,0.0,1.0,13.0,5630.309212013433,0.37176149513931384,43.15716542536932,0.5180255130338325,0.6833056017748197,0.05546311702717693,0.10205213533000555,0.9214015151515151
889,Census Tract 1437,0.53,122750.0,1322900.0,06,037,143700,Census Tract 1437,4.0,2.0,22.0,118.0,1835.5029672720475,0.44646336901954536,43.67739550664269,0.5128749668170959,0.16724183700557474,0.05256172020175206,0.06477302893549243,0.8869358669833729
890,Census Tract 1438.01,0.3942,165227.0,1247800.0,06,037,143801,Census Tract 1438.01,8.0,8.0,34.0,25.0,2672.837096498747,0.3948062653006963,44.806034688477965,0.4982046678635548,0.16606822262118492,0.046379413524835426,0.0353081986834231,0.9929178470254958
891,Census Tract 1438.02,0.4502,132052.0,1823500.0,06,037,143802,Census Tract 1438.02,2.0,2.0,34.0,33.0,4845.740354999356,0.4474030082736228,47.36152513619568,0.4646141543382647,0.258296681327469,0.039184326269492205,0.02039184326269492,0.937389770723104
892,Census Tract 1439.01,0.5321,204653.0,1648200.0,06,037,143901,Census Tract 1439.01,1.0,2.0,61.0,52.0,4444.61830088229,0.45536690475828473,52.604980164809675,0.5601650240660097,0.08915883566353426,0.05019482007792803,0.020713463751438434,0.8982863460475401
893,Census Tract 1439.02,0.5836,118419.0,1172700.0,06,037,143902,Census Tract 1439.02,2.0,0.0,24.0,26.0,3365.7981899770125,0.42758077058126953,35.155887207828755,0.506993006993007,0.1660839160839161,0.04685314685314685,0.09825174825174825,0.9229195088676672
894,Census Tract 1810,0.4928,107708.0,899800.0,06,037,181000,Census Tract 1810,0.0,32.0,23.0,25.0,17794.079117930614,0.42609626080820356,36.45759366091515,0.42063866603743905,0.13780084945729118,0.01683183891772849,0.0798605609253684,0.9714645404951742
895,Census Tract 1813,0.4476,115174.0,885100.0,06,037,181300,Census Tract 1813,1.0,8.0,62.0,15.0,4804.14061653909,0.40524165760489045,7.3471243696406034,0.4402626925991412,0.21495327102803738,0.04117201313462996,0.0615619435258204,0.9250535331905781
896,Census Tract 1814,0.406,85409.0,744900.0,06,037,181400,Census Tract 1814,2.0,24.0,35.0,16.0,11793.978952912243,0.4425383823791581,7.125075488548319,0.3606420679591411,0.25140712945590993,0.04898895142797582,0.09402441636324695,0.9430985915492958
897,Census Tract 1815,0.4593,114034.0,782200.0,06,037,181500,Census Tract 1815,6.0,20.0,20.0,21.0,8226.335743517078,0.38885187034858415,22.27517745241086,0.37646161667513983,0.15327910523640062,0.004575495678698526,0.0985485103132162,0.9770514603616134
898,Census Tract 1816,0.4431,90571.0,855000.0,06,037,181600,Census Tract 1816,0.0,14.0,43.0,12.0,10547.102360975112,0.41921187234054885,19.637775060985028,0.22141792633595914,0.30295933574622097,0.04449648711943794,0.04813194210703467,0.9317789291882557
899,Census Tract 1831.01,0.4873,59219.0,685500.0,06,037,183101,Census Tract 1831.01,1.0,4.0,17.0,13.0,12093.414197242982,0.5310381071766446,39.11193962719254,0.34703528555838487,0.2280829392506366,0.012004365223717716,0.15023644961804292,0.9078947368421053
900,Census Tract 1831.03,0.4043,69032.0,645800.0,06,037,183103,Census Tract 1831.03,0.0,4.0,3.0,8.0,7285.633853297347,0.5240806241966912,10.52694619771264,0.21083333333333334,0.23208333333333334,0.05645833333333333,0.11875,0.9898142600359496
901,Census Tract 1831.04,0.4768,93798.0,721300.0,06,037,183104,Census Tract 1831.04,0.0,2.0,3.0,2.0,5517.401345681903,0.4905314832462585,12.909709643035274,0.31738035264483627,0.24685138539042822,0.0327455919395466,0.09242424242424242,0.9076354679802956
902,Census Tract 1832.20,0.4293,80817.0,659600.0,06,037,183220,Census Tract 1832.20,0.0,0.0,17.0,15.0,6654.242438663623,0.5441662024603255,8.578193337102665,0.18821239922157354,0.24075618571031415,0.03753127606338615,0.12833763996554695,0.9481292517006803
903,Census Tract 1832.21,0.4115,85450.0,797200.0,06,037,183221,Census Tract 1832.21,0.0,0.0,1.0,17.0,3890.0465869951636,0.6610844437565772,21.599657347829883,0.2828790685366499,0.27255887801005557,0.05848107965070124,0.09422246220302376,0.9611486486486487
904,Census Tract 1832.22,0.4506,93839.0,799700.0,06,037,183222,Census Tract 1832.22,0.0,8.0,0.0,11.0,4296.748254616738,0.4449580551473032,18.370836836657528,0.49369571308489774,0.23760156906696553,0.028299243485570186,0.0991016282987086,0.9659090909090909
905,Census Tract 1833,0.4183,75048.0,635200.0,06,037,183300,Census Tract 1833,0.0,0.0,24.0,7.0,13605.670890269894,0.5463935158523726,13.07204251432431,0.25170068027210885,0.2066326530612245,0.040249433106575964,0.0811041548093341,0.9539641943734015
906,Census Tract 1834.01,0.4723,68182.0,714400.0,06,037,183401,Census Tract 1834.01,3.0,0.0,21.0,18.0,3963.0131644425255,0.4936575389556379,14.95341542849757,0.22837228372283722,0.23165231652316523,0.02214022140221402,0.17803660565723795,0.970344009489917
907,Census Tract 1834.02,0.4576,63618.0,773900.0,06,037,183402,Census Tract 1834.02,0.0,0.0,4.0,14.0,6998.694261269791,0.4113051873202454,22.40686020648547,0.2867549668874172,0.33642384105960266,0.03940397350993378,0.13882190837065106,0.9800362976406534
908,Census Tract 1835.10,0.3964,77292.0,758200.0,06,037,183510,Census Tract 1835.10,0.0,0.0,7.0,14.0,2444.773502136817,0.5865168920516579,17.222372776798426,0.20946745562130178,0.2757396449704142,0.04575936883629191,0.059683794466403164,1.0
909,Census Tract 1835.20,0.4565,56104.0,714800.0,06,037,183520,Census Tract 1835.20,0.0,0.0,3.0,8.0,3662.758783281293,0.7435568238178353,9.806259804757385,0.12568008705114256,0.21273122959738847,0.05005440696409141,0.171875,0.9579207920792079
910,Census Tract 1836.10,0.404,65724.0,667700.0,06,037,183610,Census Tract 1836.10,0.0,0.0,73.0,17.0,7387.091014279946,0.6017253388403294,22.2016679324858,0.24597464885234668,0.3052415210688592,0.051387461459403906,0.19018194301407484,0.926944971537002
911,Census Tract 2933.02,0.3981,90255.0,538400.0,06,037,293302,Census Tract 2933.02,0.0,0.0,25.0,4.0,14319.074100049105,0.41955970659376085,5.330266699543183,0.20653029110936272,0.13926042486231313,0.01770259638080252,0.08318478906714201,0.9540555870674986
912,Census Tract 2933.04,0.395,68306.0,529500.0,06,037,293304,Census Tract 2933.04,0.0,6.0,3.0,5.0,5656.800198694009,0.5317856815534291,2.4283856138121513,0.18120023305496213,0.21052631578947367,0.04952417945232084,0.1011846960574869,0.9441141498216409
913,Census Tract 2933.06,0.3676,101500.0,613900.0,06,037,293306,Census Tract 2933.06,0.0,2.0,12.0,4.0,4314.35036367669,0.4416172643488279,4.176595772327035,0.254728370221328,0.14164989939637826,0.03621730382293763,0.04040404040404041,0.9563164108618654
914,Census Tract 2933.07,0.4772,49604.0,369500.0,06,037,293307,Census Tract 2933.07,0.0,0.0,1.0,0.0,965.0992003662019,0.5545265494805728,1.028603955031841,0.13287836210357287,0.22681653954235248,0.03211561621838619,0.18948213568847852,0.9514255543822597
915,Census Tract 2941.10,0.5205,43724.0,465200.0,06,037,294110,Census Tract 2941.10,0.0,0.0,11.0,0.0,5655.365128170317,0.7353147228385727,0.0,0.03485544447446636,0.16752229127262902,0.043771953526074034,0.11213185625506619,0.9870848708487084
916,Census Tract 2941.20,0.4646,39984.0,403000.0,06,037,294120,Census Tract 2941.20,0.0,0.0,0.0,0.0,1426.9773320815593,0.9108834312940483,0.0,0.01953519703603907,0.28999663186258,0.02862916807005726,0.25732569888851464,0.9858934169278997
917,Census Tract 2942,0.3506,72904.0,431300.0,06,037,294200,Census Tract 2942,0.0,0.0,4.0,0.0,9023.614554780666,0.7990028928568604,0.0,0.06354791968536534,0.23059407990064168,0.039122334920306354,0.08134961705651005,0.9383656509695291
918,Census Tract 2943.01,0.3642,80382.0,428400.0,06,037,294301,Census Tract 2943.01,0.0,0.0,4.0,0.0,3807.0995753620437,0.7600426885242406,2.7606910135969724,0.07567368032484312,0.2081949058693245,0.009228497600590625,0.04245108896271687,1.0
919,Census Tract 2943.02,0.3635,54595.0,414800.0,06,037,294302,Census Tract 2943.02,1.0,4.0,6.0,2.0,13298.59446486462,0.7802788229129185,1.0145240104009923,0.03822098679638638,0.2432244614315497,0.02965022006022701,0.1535788742182071,0.9499217527386542
920,Census Tract 2944.10,0.4686,47027.0,350800.0,06,037,294410,Census Tract 2944.10,0.0,6.0,3.0,1.0,5535.400029430132,0.4916546876745882,5.462708968258847,0.1477181745396317,0.233386709367494,0.07165732586068856,0.24433299899699099,0.9712230215827338
921,Census Tract 2944.21,0.4231,46168.0,392900.0,06,037,294421,Census Tract 2944.21,0.0,4.0,6.0,1.0,1170.9948167347611,0.6271004485961265,4.249330209372712,0.11549197487787857,0.17759944173063502,0.03524075366364271,0.2264480111653873,0.9596244131455399
922,Census Tract 2945.10,0.372,56324.0,488300.0,06,037,294510,Census Tract 2945.10,0.0,0.0,0.0,0.0,8359.22141842994,0.9140616761442448,1.7061600007497015,0.02436506297749329,0.22320875490398515,0.034689242205244684,0.2066900681395829,0.9362745098039216
923,Census Tract 2945.20,0.4604,50357.0,484500.0,06,037,294520,Census Tract 2945.20,0.0,0.0,1.0,0.0,10127.4768398176,0.9058396605613848,2.8940062362892776,0.02860114404576183,0.22698907956318254,0.046801872074883,0.20072802912116486,0.974304068522484
924,Census Tract 2946.10,0.4157,51036.0,457200.0,06,037,294610,Census Tract 2946.10,0.0,0.0,9.0,2.0,3347.622211798621,0.8305220503930151,4.17818867689314,0.045038705137227304,0.26014543748533897,0.06192821956368754,0.1961060286183439,0.9621399176954732
925,Census Tract 2946.20,0.3535,49880.0,373400.0,06,037,294620,Census Tract 2946.20,0.0,0.0,4.0,0.0,28912.539185581816,0.9112462194148746,3.9387426292744943,0.041575010998680155,0.2976242850857897,0.032996040475142985,0.12915291529152914,0.973659454374412
926,Census Tract 2947.01,0.4915,36014.0,460200.0,06,037,294701,Census Tract 2947.01,0.0,6.0,5.0,5.0,909.9074188956563,0.7964316928110801,0.6512585432309539,0.05,0.25227272727272726,0.02207792207792208,0.31753246753246755,0.9542356377799416
927,Census Tract 2948.10,0.3666,50438.0,434400.0,06,037,294810,Census Tract 2948.10,0.0,14.0,0.0,0.0,4003.8480982582687,0.8275152247413774,0.7536249720449597,0.03900076472087688,0.25184807545245985,0.028039765485597758,0.23271889400921658,0.9480151228733459
928,Census Tract 2948.20,0.4611,37222.0,346700.0,06,037,294820,Census Tract 2948.20,0.0,4.0,0.0,0.0,5084.541451435587,0.9335320132815903,0.0,0.026708788052843192,0.19959793222286043,0.03790924755887421,0.3624353819643883,0.9527720739219713
929,Census Tract 2948.30,0.3964,51554.0,380600.0,06,037,294830,Census Tract 2948.30,0.0,10.0,3.0,2.0,10895.86144702949,0.8423452294537185,2.2092641528958477,0.02796090020459195,0.22255057967719935,0.020459195271652648,0.25436179981634527,0.9816849816849816
930,Census Tract 2949,0.4853,37974.0,401500.0,06,037,294900,Census Tract 2949,0.0,8.0,0.0,1.0,23997.509699049795,0.7671049072401768,1.120370897589926,0.03393369877316627,0.20725659096841556,0.01957713390759593,0.279039070749736,0.9711637487126673
931,Census Tract 2951.03,0.3573,120769.0,596600.0,06,037,295103,Census Tract 2951.03,0.0,0.0,13.0,2.0,11560.66390189442,0.4560050020529454,1.8830180496079023,0.30231246474901297,0.1509682271103591,0.028012784357962024,0.04098514758413235,0.9339407744874715
932,Census Tract 2962.10,0.4289,40282.0,507100.0,06,037,296210,Census Tract 2962.10,0.0,4.0,3.0,3.0,6627.357106136271,0.8239230836977817,0.7205682403166239,0.0783132530120482,0.2910733844468784,0.04764512595837897,0.2319277108433735,0.9832155477031802
933,Census Tract 2962.20,0.5789,33232.0,366100.0,06,037,296220,Census Tract 2962.20,0.0,8.0,29.0,2.0,11510.873699987103,0.5320685653438042,3.01505730309999,0.14188508064516128,0.23815524193548387,0.019909274193548387,0.3377016129032258,0.9615587151132174
934,Census Tract 2963,0.421,85750.0,518800.0,06,037,296300,Census Tract 2963,0.0,0.0,4.0,1.0,20805.922624094354,0.4027425833750053,3.490032083725331,0.33298494983277593,0.15029264214046822,0.03469899665551839,0.06939203354297693,0.9857288481141692
935,Census Tract 2964.01,0.4267,85733.0,595300.0,06,037,296401,Census Tract 2964.01,0.0,0.0,0.0,4.0,15258.674474664083,0.43062032868146805,6.070022710807525,0.30916976456009915,0.1852540272614622,0.022614622057001238,0.033249686323713924,0.9350180505415162
936,Census Tract 2964.02,0.3299,124500.0,577400.0,06,037,296402,Census Tract 2964.02,0.0,0.0,10.0,10.0,243.0886773682737,0.5120215243306423,6.840837724524911,0.23965626989178868,0.23997453851050288,0.0366008911521324,0.035014455509155155,0.9254709254709255
937,Census Tract 2965,0.5234,37311.0,473000.0,06,037,296500,Census Tract 2965,0.0,0.0,3.0,7.0,2392.389274920552,0.6029841116114486,3.0330040727612992,0.14524969549330086,0.2725334957369062,0.03623629719853837,0.21315468940316687,0.9369649805447471
938,Census Tract 2966,0.5603,40991.0,560600.0,06,037,296600,Census Tract 2966,1.0,6.0,22.0,12.0,3326.4899778211957,0.6219414155407847,1.6965247521861129,0.1047180667433832,0.21288837744533948,0.06405830456463368,0.12237425322798227,0.919908466819222
939,Census Tract 2969.01,0.4285,48750.0,593800.0,06,037,296901,Census Tract 2969.01,0.0,4.0,15.0,2.0,2571.9056248405914,0.5928090294650146,1.9556085961684797,0.16644144144144143,0.32432432432432434,0.03648648648648649,0.22905405405405405,0.9116279069767442
940,Census Tract 2969.02,0.4557,52217.0,581800.0,06,037,296902,Census Tract 2969.02,0.0,2.0,6.0,3.0,16738.64689725436,0.5724215612361145,9.229986193284265,0.10014374700527072,0.21849544801149975,0.042884523239099186,0.15745923582380142,0.9384707287933094
941,Census Tract 2970.01,0.3316,195064.0,765100.0,06,037,297001,Census Tract 2970.01,0.0,0.0,2.0,1.0,610.5443828202045,0.43581467225046766,2.955595616147902,0.3547008547008547,0.10968660968660969,0.018518518518518517,0.0,0.9408
942,Census Tract 2970.02,0.3982,102658.0,774900.0,06,037,297002,Census Tract 2970.02,0.0,0.0,0.0,3.0,7882.066780984131,0.44195414481726636,7.976101276460743,0.3529274550968043,0.14788896664334034,0.023326335432703522,0.052484254723582924,0.9665738161559888
943,Census Tract 2971.10,0.4682,42679.0,531300.0,06,037,297110,Census Tract 2971.10,0.0,4.0,15.0,7.0,4304.162710626444,0.5816257914444622,3.8383780355849213,0.09588749200937567,0.24163647986362669,0.052205412316215644,0.2828435609334486,0.9307875894988067
944,Census Tract 2971.20,0.4494,52000.0,600800.0,06,037,297120,Census Tract 2971.20,0.0,4.0,11.0,3.0,3992.523899418325,0.591710578080275,1.4347153768487497,0.11952971913781842,0.2286087524493795,0.025146962769431742,0.18782894736842104,0.9355992844364938
945,Census Tract 2972.01,0.3683,59189.0,483200.0,06,037,297201,Census Tract 2972.01,0.0,4.0,0.0,5.0,19172.901585375974,0.5814807460849037,4.572553252551989,0.13933499208323907,0.2042524315765664,0.01538113548970821,0.128022104536035,0.9740691489361702
946,Census Tract 2972.02,0.4672,74567.0,636100.0,06,037,297202,Census Tract 2972.02,0.0,0.0,2.0,4.0,8013.42657396512,0.5244062475620822,2.0539785720653265,0.21412694492467277,0.17831563348975055,0.014077550012348727,0.1301555939738207,0.8966918165989554
947,Census Tract 2975.02,0.3866,80109.0,550100.0,06,037,297502,Census Tract 2975.02,0.0,0.0,4.0,7.0,1791.1643099447465,0.4551503785692055,13.10504094789045,0.17746759720837488,0.12811565304087738,0.011465603190428714,0.00448654037886341,0.9343339587242027
948,Census Tract 2976.02,0.4815,78276.0,626000.0,06,037,297602,Census Tract 2976.02,0.0,0.0,0.0,16.0,15355.361364957955,0.475118052609668,2.2546224965659216,0.23982930298719773,0.15874822190611665,0.025320056899004267,0.18748221906116644,0.9080902586681343
951,Census Tract 9800.10,0.4592,31875.0,868400.0,06,037,980010,Census Tract 9800.10,0.0,0.0,34.0,5.0,265.2668686950143,0.5624719437378423,28.308038012438793,0.12605042016806722,0.12605042016806722,0.01680672268907563,0.23529411764705882,1.0
954,Census Tract 9800.19,0.4114,250001.0,937500.0,06,037,980019,Census Tract 9800.19,0.0,2.0,33.0,1.0,75.30208881967295,0.46617434852728973,0.0,0.7662337662337663,0.0,0.05194805194805195,0.0,1.0
958,Census Tract 1837.01,0.4367,65313.0,467000.0,06,037,183701,Census Tract 1837.01,0.0,0.0,21.0,14.0,1543.299263437532,0.5717852154960852,13.480018101161331,0.2888823181549379,0.3344175044352454,0.05381431105854524,0.10792430514488469,0.9755374351371386
959,Census Tract 1837.02,0.5401,86719.0,865000.0,06,037,183702,Census Tract 1837.02,0.0,0.0,23.0,12.0,8834.68013714496,0.469916302377192,12.634247237116927,0.32220367278797996,0.23639398998330552,0.04373956594323873,0.11686143572621036,0.9842931937172775
960,Census Tract 1838.10,0.3718,61250.0,618400.0,06,037,183810,Census Tract 1838.10,0.0,2.0,30.0,13.0,4163.362687957639,0.6961967460566988,9.838289392645551,0.18886198547215496,0.3273607748184019,0.0585956416464891,0.22953995157384988,0.942875902823375
961,Census Tract 1838.20,0.4055,58100.0,595900.0,06,037,183820,Census Tract 1838.20,0.0,0.0,0.0,7.0,10648.64991225924,0.6423211744764558,12.986383635485002,0.19843568945538817,0.31981460023174973,0.046349942062572425,0.15701042873696408,0.9878934624697336
962,Census Tract 1851.01,0.4093,88400.0,727900.0,06,037,185101,Census Tract 1851.01,0.0,2.0,23.0,14.0,7250.836755190477,0.5101574775111609,13.876799831503293,0.25235273614499826,0.3513419309864064,0.05263157894736842,0.07968413496051686,0.9502439024390243
963,Census Tract 1851.02,0.3729,145088.0,970000.0,06,037,185102,Census Tract 1851.02,1.0,0.0,8.0,24.0,1985.9170900817753,0.4750282547624419,45.719032330713446,0.5226944203527031,0.36802544087886674,0.06504770164787511,0.04018502457357618,0.9348958333333334
